KE,767010625,Korean Air SKYPASS,107900335
KE,617635,Korean Air SKYPASS,665221193
KE,223302718,Korean Air SKYPASS,528300918
KE,333427479,Korean Air SKYPASS,353625917
DT,216599341,Delta SkyMiles,375543170
DT,950665884,Delta SkyMiles,563009313
DT,687731524,Delta SkyMiles,504042763
DT,594423636,Delta SkyMiles,973379481
DT,31642295,Delta SkyMiles,263050495
SU,306605813,Aeroflot Bonus,754517170
SU,448850637,Aeroflot Bonus,561539963
FB,973684716,Flying Blue,768633138
DT,901360205,Delta SkyMiles,697636757
DT,894390125,Delta SkyMiles,743617957
KE,213069733,Korean Air SKYPASS,938823135
KE,278050795,Korean Air SKYPASS,814003206
KE,827805083,Korean Air SKYPASS,234400703
SU,45761408,Aeroflot Bonus,302876508
DT,553615359,Delta SkyMiles,221126625
KE,516384540,Korean Air SKYPASS,440740606
KE,671722900,Korean Air SKYPASS,955303767
SU,23121599,Aeroflot Bonus,677079729
SU,540039291,Aeroflot Bonus,283770904
FB,612170180,Flying Blue,856880259
DT,846577155,Delta SkyMiles,229336928
DT,89093746,Delta SkyMiles,971092151
FB,691566252,Flying Blue,732348289
FB,591826360,Flying Blue,400971054
SU,617106896,Aeroflot Bonus,206467835
SU,442666364,Aeroflot Bonus,623387742
FB,688626407,Flying Blue,183655245
FB,997637588,Flying Blue,845432440
KE,516042565,Korean Air SKYPASS,570869562
DT,598683016,Delta SkyMiles,373242980
DT,838607264,Delta SkyMiles,465545951
DT,359809961,Delta SkyMiles,399634811
DT,24396995,Delta SkyMiles,117890090
DT,660118401,Delta SkyMiles,169461020
FB,947279971,Flying Blue,672491474
SU,946898683,Aeroflot Bonus,553238506
DT,270342927,Delta SkyMiles,184610506
KE,884464014,Korean Air SKYPASS,750331883
DT,684562534,Delta SkyMiles,503535042
KE,407515172,Korean Air SKYPASS,556445823
FB,467749359,Flying Blue,243441745
FB,479214952,Flying Blue,920394288
DT,646260970,Delta SkyMiles,472169523
FB,537279019,Flying Blue,887810154
KE,856843646,Korean Air SKYPASS,781552316
SU,147977929,Aeroflot Bonus,224782520
DT,552216430,Delta SkyMiles,467331594
DT,797544412,Delta SkyMiles,874912207
SU,359635291,Aeroflot Bonus,994072611
KE,924925196,Korean Air SKYPASS,681860497
DT,747829675,Delta SkyMiles,411986445
FB,81432778,Flying Blue,902229480
DT,573681440,Delta SkyMiles,834709551
SU,840440721,Aeroflot Bonus,730285633
KE,254234590,Korean Air SKYPASS,370873649
SU,540812084,Aeroflot Bonus,134098688
DT,685259772,Delta SkyMiles,647946205
SU,327239744,Aeroflot Bonus,145664502
SU,960815235,Aeroflot Bonus,768796259
DT,362818115,Delta SkyMiles,481747347
SU,547597596,Aeroflot Bonus,411606974
DT,319609721,Delta SkyMiles,605222585
DT,776629205,Delta SkyMiles,605143386
KE,543300541,Korean Air SKYPASS,692204338
DT,890732100,Delta SkyMiles,785349959
SU,452187236,Aeroflot Bonus,933980685
KE,576947713,Korean Air SKYPASS,584510838
FB,853502637,Flying Blue,160216030
SU,841696768,Aeroflot Bonus,407495577
KE,385237079,Korean Air SKYPASS,953572297
SU,757016673,Aeroflot Bonus,441651672
KE,446936852,Korean Air SKYPASS,407572177
SU,905124750,Aeroflot Bonus,929645747
SU,255981954,Aeroflot Bonus,239515494
KE,666537181,Korean Air SKYPASS,836682727
KE,366982864,Korean Air SKYPASS,693326828
SU,576536868,Aeroflot Bonus,977016149
DT,414533718,Delta SkyMiles,231320759
DT,151917724,Delta SkyMiles,282790528
SU,909404606,Aeroflot Bonus,708211215
KE,664326510,Korean Air SKYPASS,155454182
KE,486660938,Korean Air SKYPASS,541188233
SU,442988473,Aeroflot Bonus,292031694
KE,279741885,Korean Air SKYPASS,837491296
KE,945591260,Korean Air SKYPASS,185480542
KE,919862296,Korean Air SKYPASS,936679276
DT,714457340,Delta SkyMiles,909622616
DT,687592570,Delta SkyMiles,107617535
DT,6360562,Delta SkyMiles,747315750
DT,896039239,Delta SkyMiles,540090427
FB,464665184,Flying Blue,895509682
FB,428784971,Flying Blue,244206546
FB,439242335,Flying Blue,181643746
FB,150666368,Flying Blue,418084956
FB,211086594,Flying Blue,212695977
SU,339632186,Aeroflot Bonus,652818125
KE,807764384,Korean Air SKYPASS,764474801
KE,151968549,Korean Air SKYPASS,128380851
DT,291309322,Delta SkyMiles,246111006
FB,833955703,Flying Blue,692472052
DT,1140248,Delta SkyMiles,794673701
KE,249930222,Korean Air SKYPASS,732052974
FB,706115338,Flying Blue,231692955
FB,351228604,Flying Blue,600135051
KE,994451186,Korean Air SKYPASS,964189279
KE,418599185,Korean Air SKYPASS,360888333
KE,796137863,Korean Air SKYPASS,825376214
KE,571096938,Korean Air SKYPASS,760958734
FB,182519971,Flying Blue,351152621
FB,346939087,Flying Blue,197454786
FB,981863824,Flying Blue,290218241
SU,886234902,Aeroflot Bonus,122244626
SU,913531120,Aeroflot Bonus,331101626
SU,760456838,Aeroflot Bonus,569848911
KE,135802575,Korean Air SKYPASS,120638282
DT,443048417,Delta SkyMiles,773054883
DT,164544266,Delta SkyMiles,804144786
DT,232973688,Delta SkyMiles,164264586
SU,76959584,Aeroflot Bonus,602003778
DT,551610239,Delta SkyMiles,913776234
FB,162847020,Flying Blue,651668762
KE,830211370,Korean Air SKYPASS,635985637
DT,539038197,Delta SkyMiles,605714756
SU,703728763,Aeroflot Bonus,357005833
KE,751659444,Korean Air SKYPASS,324974852
FB,103799743,Flying Blue,792735442
KE,127852888,Korean Air SKYPASS,622461039
SU,138648880,Aeroflot Bonus,942164419
DT,542012432,Delta SkyMiles,201014162
SU,608141247,Aeroflot Bonus,492913893
KE,596485011,Korean Air SKYPASS,581066956
SU,583474137,Aeroflot Bonus,375354239
FB,849521111,Flying Blue,115442219
SU,647386949,Aeroflot Bonus,533806588
FB,326003521,Flying Blue,869688755
KE,292563759,Korean Air SKYPASS,965885685
DT,512093122,Delta SkyMiles,194572417
FB,284603498,Flying Blue,380566389
DT,552853591,Delta SkyMiles,120623451
FB,95575463,Flying Blue,107561054
SU,971565837,Aeroflot Bonus,740418614
KE,552508635,Korean Air SKYPASS,458685472
KE,586785582,Korean Air SKYPASS,977031668
SU,559868711,Aeroflot Bonus,346727070
SU,633516369,Aeroflot Bonus,755753274
SU,867442320,Aeroflot Bonus,560704130
SU,334260979,Aeroflot Bonus,356726701
FB,865806491,Flying Blue,175629831
KE,496329212,Korean Air SKYPASS,824635634
DT,603612320,Delta SkyMiles,666505057
SU,733083216,Aeroflot Bonus,986298301
SU,743692960,Aeroflot Bonus,531413451
KE,205340809,Korean Air SKYPASS,581909694
SU,264268416,Aeroflot Bonus,125146195
DT,999741308,Delta SkyMiles,943714895
FB,848287357,Flying Blue,407040703
KE,781888464,Korean Air SKYPASS,625218301
SU,527278470,Aeroflot Bonus,747813431
FB,176069053,Flying Blue,644448604
SU,823328334,Aeroflot Bonus,813877697
FB,282969139,Flying Blue,891343624
SU,447707460,Aeroflot Bonus,934679529
SU,891619431,Aeroflot Bonus,124786881
DT,411966972,Delta SkyMiles,606445319
KE,435139267,Korean Air SKYPASS,428935843
DT,49527160,Delta SkyMiles,960375744
KE,596391789,Korean Air SKYPASS,920394288
KE,998262734,Korean Air SKYPASS,234377990
DT,611945354,Delta SkyMiles,841669611
DT,338773482,Delta SkyMiles,471977452
SU,703841097,Aeroflot Bonus,268806425
FB,438203051,Flying Blue,590370986
SU,101599317,Aeroflot Bonus,496892541
FB,405676456,Flying Blue,550149754
DT,275052549,Delta SkyMiles,559618725
FB,597712335,Flying Blue,549635073
DT,85424660,Delta SkyMiles,122895537
SU,444268551,Aeroflot Bonus,182721173
SU,41813957,Aeroflot Bonus,113251846
SU,363106209,Aeroflot Bonus,953212530
DT,650124397,Delta SkyMiles,378266453
KE,846480587,Korean Air SKYPASS,840342412
SU,730067148,Aeroflot Bonus,594147465
FB,840395001,Flying Blue,347145444
FB,672026134,Flying Blue,767060914
SU,545389685,Aeroflot Bonus,705501978
FB,299474281,Flying Blue,325776158
KE,48481898,Korean Air SKYPASS,732147369
FB,775120490,Flying Blue,237640844
DT,764398257,Delta SkyMiles,788092443
DT,847870997,Delta SkyMiles,285851010
DT,736709035,Delta SkyMiles,136947117
KE,748507802,Korean Air SKYPASS,378683781
DT,35281046,Delta SkyMiles,101802257
SU,364875667,Aeroflot Bonus,648677212
DT,770469680,Delta SkyMiles,496667946
SU,601774647,Aeroflot Bonus,961634071
KE,642117867,Korean Air SKYPASS,544623640
FB,759234671,Flying Blue,183015693
FB,120010200,Flying Blue,748164654
DT,273000706,Delta SkyMiles,796978813
KE,235941854,Korean Air SKYPASS,670110972
DT,149000474,Delta SkyMiles,374026283
FB,56208120,Flying Blue,714289939
SU,232356741,Aeroflot Bonus,534592153
DT,493270685,Delta SkyMiles,316153095
KE,250005502,Korean Air SKYPASS,421800465
FB,491801100,Flying Blue,662376129
FB,425320218,Flying Blue,426088374
SU,426602453,Aeroflot Bonus,101662068
FB,188658935,Flying Blue,272011873
KE,859618649,Korean Air SKYPASS,430519500
SU,853262609,Aeroflot Bonus,804997363
FB,257049314,Flying Blue,709372488
DT,988490195,Delta SkyMiles,151092697
FB,475372392,Flying Blue,682102338
FB,820003691,Flying Blue,968175206
KE,437319911,Korean Air SKYPASS,228639238
SU,769979289,Aeroflot Bonus,503158219
DT,417861499,Delta SkyMiles,148785444
SU,134874991,Aeroflot Bonus,404840260
SU,923742773,Aeroflot Bonus,986648219
KE,657550452,Korean Air SKYPASS,970974812
SU,723469696,Aeroflot Bonus,991162131
FB,561945798,Flying Blue,568777145
KE,86758509,Korean Air SKYPASS,142777907
FB,760787301,Flying Blue,322136009
FB,860659640,Flying Blue,440318016
DT,667281515,Delta SkyMiles,823575757
SU,857407821,Aeroflot Bonus,279942867
KE,649819065,Korean Air SKYPASS,354399660
SU,213504026,Aeroflot Bonus,578505071
FB,481318593,Flying Blue,731676374
DT,380694769,Delta SkyMiles,875522916
SU,757067503,Aeroflot Bonus,813818066
FB,306483860,Flying Blue,209876372
DT,972470570,Delta SkyMiles,512336327
FB,277066993,Flying Blue,212368542
FB,833703939,Flying Blue,683398945
DT,809664603,Delta SkyMiles,295769545
FB,478860174,Flying Blue,838385111
DT,577367330,Delta SkyMiles,396660837
DT,292386835,Delta SkyMiles,768404877
SU,361747661,Aeroflot Bonus,965085272
DT,10611097,Delta SkyMiles,550329121
KE,446296732,Korean Air SKYPASS,154593927
DT,167438150,Delta SkyMiles,116097624
FB,646365564,Flying Blue,697820747
KE,888964218,Korean Air SKYPASS,135385251
SU,823979844,Aeroflot Bonus,338583800
DT,813984623,Delta SkyMiles,627286227
FB,602236497,Flying Blue,251452052
FB,759037984,Flying Blue,760622963
DT,239549252,Delta SkyMiles,778512526
SU,823522590,Aeroflot Bonus,710116321
FB,917925997,Flying Blue,925484430
KE,681517430,Korean Air SKYPASS,645319005
KE,110426344,Korean Air SKYPASS,396603911
DT,786975572,Delta SkyMiles,492715192
KE,65178148,Korean Air SKYPASS,464759911
KE,407537720,Korean Air SKYPASS,696543675
KE,301552182,Korean Air SKYPASS,163986822
DT,138190756,Delta SkyMiles,605245469
FB,427015165,Flying Blue,482086152
DT,340734906,Delta SkyMiles,193446069
SU,917019692,Aeroflot Bonus,462473908
SU,106055741,Aeroflot Bonus,754690061
DT,852716084,Delta SkyMiles,264163779
DT,285433381,Delta SkyMiles,436166131
KE,961165665,Korean Air SKYPASS,350982533
SU,828547251,Aeroflot Bonus,427231196
DT,409743451,Delta SkyMiles,840290956
SU,382225030,Aeroflot Bonus,654527623
KE,365862136,Korean Air SKYPASS,658162740
FB,575208492,Flying Blue,419135073
FB,812641829,Flying Blue,353612713
SU,539443898,Aeroflot Bonus,398500772
DT,183654014,Delta SkyMiles,794148332
DT,940516253,Delta SkyMiles,505696463
FB,788096030,Flying Blue,113483395
FB,494558166,Flying Blue,248690954
FB,74082074,Flying Blue,455981726
DT,724933630,Delta SkyMiles,826883214
KE,565695244,Korean Air SKYPASS,441719831
DT,854020547,Delta SkyMiles,594102836
SU,475371397,Aeroflot Bonus,879927015
DT,627451293,Delta SkyMiles,219523306
KE,550631828,Korean Air SKYPASS,425338592
FB,428712337,Flying Blue,676870855
KE,728243067,Korean Air SKYPASS,390537567
KE,198153702,Korean Air SKYPASS,402313401
SU,956295907,Aeroflot Bonus,584779127
KE,464837839,Korean Air SKYPASS,768318584
SU,728735061,Aeroflot Bonus,723806795
FB,615525331,Flying Blue,778350467
KE,596867057,Korean Air SKYPASS,829364444
KE,970594655,Korean Air SKYPASS,792126261
DT,62541790,Delta SkyMiles,789794332
FB,882394894,Flying Blue,259945571
SU,719555343,Aeroflot Bonus,536056044
SU,693700232,Aeroflot Bonus,560835427
DT,301785381,Delta SkyMiles,310443703
KE,60351524,Korean Air SKYPASS,500618370
DT,136961547,Delta SkyMiles,697527244
SU,559932778,Aeroflot Bonus,992913110
FB,797800350,Flying Blue,534305780
SU,517350956,Aeroflot Bonus,628004879
KE,380672519,Korean Air SKYPASS,115996546
FB,708700403,Flying Blue,285930631
FB,758162440,Flying Blue,880525115
SU,662436132,Aeroflot Bonus,873505601
SU,570278279,Aeroflot Bonus,987040805
SU,127177242,Aeroflot Bonus,254524368
SU,43351473,Aeroflot Bonus,871647014
KE,58927558,Korean Air SKYPASS,569170690
KE,671409038,Korean Air SKYPASS,823217491
SU,238616385,Aeroflot Bonus,410922332
FB,92022088,Flying Blue,273052759
DT,93128306,Delta SkyMiles,881479879
KE,788291286,Korean Air SKYPASS,876826752
FB,55001624,Flying Blue,348699561
SU,346653286,Aeroflot Bonus,575385012
SU,766731771,Aeroflot Bonus,119845705
DT,854251531,Delta SkyMiles,597416885
KE,154806640,Korean Air SKYPASS,329684555
SU,771700162,Aeroflot Bonus,959639016
SU,548553707,Aeroflot Bonus,785091101
DT,452469586,Delta SkyMiles,546555814
KE,864542559,Korean Air SKYPASS,187362715
KE,991780145,Korean Air SKYPASS,569248919
KE,683904123,Korean Air SKYPASS,251605392
KE,402845153,Korean Air SKYPASS,887997793
DT,281171104,Delta SkyMiles,979832043
DT,935064373,Delta SkyMiles,769981952
DT,235390133,Delta SkyMiles,988923861
FB,378344190,Flying Blue,974147905
FB,971272878,Flying Blue,542007074
FB,804642990,Flying Blue,163105696
KE,30600469,Korean Air SKYPASS,410262834
SU,688064885,Aeroflot Bonus,170173017
FB,101016618,Flying Blue,690582702
DT,243841508,Delta SkyMiles,400025605
FB,681044454,Flying Blue,530225690
KE,520968367,Korean Air SKYPASS,861065079
KE,364353494,Korean Air SKYPASS,998094848
KE,886607635,Korean Air SKYPASS,248801851
KE,730656445,Korean Air SKYPASS,449693139
DT,260362017,Delta SkyMiles,136537835
FB,563871640,Flying Blue,895411327
SU,105571925,Aeroflot Bonus,538098686
SU,754375848,Aeroflot Bonus,860108491
DT,372018832,Delta SkyMiles,306907556
SU,559143803,Aeroflot Bonus,460762790
DT,125643912,Delta SkyMiles,118822841
DT,461398944,Delta SkyMiles,822218471
SU,107229109,Aeroflot Bonus,249691688
KE,136105072,Korean Air SKYPASS,126444627
KE,101643826,Korean Air SKYPASS,798408864
KE,590963671,Korean Air SKYPASS,970357852
SU,528442746,Aeroflot Bonus,448736376
SU,527957220,Aeroflot Bonus,985713123
SU,957104051,Aeroflot Bonus,692639948
DT,564338182,Delta SkyMiles,374767487
FB,739382510,Flying Blue,355555217
DT,920304766,Delta SkyMiles,849568301
DT,321484074,Delta SkyMiles,955001456
SU,133247749,Aeroflot Bonus,869883854
KE,825007947,Korean Air SKYPASS,653201027
SU,571282673,Aeroflot Bonus,614312754
SU,683197187,Aeroflot Bonus,735507294
DT,572497002,Delta SkyMiles,291761642
DT,128019075,Delta SkyMiles,676397653
SU,405587373,Aeroflot Bonus,126793521
DT,421296873,Delta SkyMiles,279615677
SU,471422272,Aeroflot Bonus,525439538
DT,55889478,Delta SkyMiles,178256542
FB,620765797,Flying Blue,497792699
SU,662472723,Aeroflot Bonus,666139203
SU,663667687,Aeroflot Bonus,459501398
FB,935361048,Flying Blue,194396447
FB,649229589,Flying Blue,184158727
SU,853291574,Aeroflot Bonus,500618370
SU,761652266,Aeroflot Bonus,216772615
FB,571077986,Flying Blue,944387201
SU,195345547,Aeroflot Bonus,773065722
FB,829729870,Flying Blue,730303753
FB,806001906,Flying Blue,411986445
KE,864153107,Korean Air SKYPASS,110572092
SU,118639050,Aeroflot Bonus,842946883
KE,289544946,Korean Air SKYPASS,929410312
DT,712437035,Delta SkyMiles,864905780
SU,940330425,Aeroflot Bonus,258232109
DT,348317158,Delta SkyMiles,603742997
SU,855599699,Aeroflot Bonus,827534676
DT,692983528,Delta SkyMiles,859657474
KE,920669845,Korean Air SKYPASS,821938487
DT,370050246,Delta SkyMiles,208792585
KE,224692869,Korean Air SKYPASS,651734175
SU,456459270,Aeroflot Bonus,953838643
SU,787024702,Aeroflot Bonus,772216379
KE,301638845,Korean Air SKYPASS,309470807
FB,55024361,Flying Blue,581160382
KE,912876119,Korean Air SKYPASS,337395188
DT,68213702,Delta SkyMiles,429995853
FB,971995996,Flying Blue,234601339
SU,429222378,Aeroflot Bonus,643566020
SU,539225659,Aeroflot Bonus,990769403
DT,249198459,Delta SkyMiles,221210993
DT,26678469,Delta SkyMiles,620673753
KE,723827326,Korean Air SKYPASS,701784263
KE,602211585,Korean Air SKYPASS,422842636
SU,322842110,Aeroflot Bonus,914045312
KE,252354216,Korean Air SKYPASS,602882112
FB,648794249,Flying Blue,943251437
FB,347038804,Flying Blue,327679783
KE,162460922,Korean Air SKYPASS,652853676
KE,938741509,Korean Air SKYPASS,781026470
FB,386058834,Flying Blue,634057013
SU,321843948,Aeroflot Bonus,418576410
FB,105228652,Flying Blue,367158950
FB,650428941,Flying Blue,982008717
DT,867949974,Delta SkyMiles,641099587
SU,389208582,Aeroflot Bonus,227066140
FB,384230135,Flying Blue,430839652
SU,742570597,Aeroflot Bonus,194174109
KE,516712568,Korean Air SKYPASS,319363391
DT,103487197,Delta SkyMiles,226958500
FB,857943754,Flying Blue,510173410
FB,4802818,Flying Blue,484869871
SU,118539058,Aeroflot Bonus,552642800
SU,517778618,Aeroflot Bonus,455278681
SU,116971381,Aeroflot Bonus,101153203
DT,444599799,Delta SkyMiles,154057834
KE,426246822,Korean Air SKYPASS,864256907
DT,255934506,Delta SkyMiles,379403516
FB,53217342,Flying Blue,793614789
SU,276231592,Aeroflot Bonus,373772322
KE,600141326,Korean Air SKYPASS,653049656
KE,193160171,Korean Air SKYPASS,542488721
SU,249874207,Aeroflot Bonus,315633761
FB,220609378,Flying Blue,648618688
KE,664622380,Korean Air SKYPASS,940867764
DT,955349243,Delta SkyMiles,608725434
DT,677589206,Delta SkyMiles,765092911
DT,307184873,Delta SkyMiles,961725346
SU,679834484,Aeroflot Bonus,640682399
SU,353327721,Aeroflot Bonus,296214673
DT,423033397,Delta SkyMiles,699769204
FB,163671659,Flying Blue,898902034
FB,270049138,Flying Blue,510781691
DT,181438629,Delta SkyMiles,426522191
KE,325734731,Korean Air SKYPASS,259930072
DT,143074752,Delta SkyMiles,764547461
FB,989075248,Flying Blue,229593240
SU,931694840,Aeroflot Bonus,343313446
DT,792474664,Delta SkyMiles,794724874
FB,773237136,Flying Blue,967354443
SU,793123776,Aeroflot Bonus,272947362
KE,303665695,Korean Air SKYPASS,743071529
FB,802469949,Flying Blue,312660062
DT,808023931,Delta SkyMiles,390145054
SU,650424289,Aeroflot Bonus,738154826
FB,780707777,Flying Blue,299371389
SU,356366966,Aeroflot Bonus,519089459
DT,700100940,Delta SkyMiles,475029755
KE,349798040,Korean Air SKYPASS,797490250
KE,279308728,Korean Air SKYPASS,825994971
KE,751574603,Korean Air SKYPASS,954670602
DT,718642505,Delta SkyMiles,364957909
KE,379986136,Korean Air SKYPASS,234371986
FB,593750380,Flying Blue,206543434
SU,260087451,Aeroflot Bonus,689576174
FB,854177826,Flying Blue,856182557
DT,285747842,Delta SkyMiles,726292297
DT,656537962,Delta SkyMiles,753846013
DT,20791693,Delta SkyMiles,395301558
KE,498167806,Korean Air SKYPASS,798106795
KE,284667996,Korean Air SKYPASS,984922874
KE,25532082,Korean Air SKYPASS,326932190
DT,155724433,Delta SkyMiles,249881894
DT,296480327,Delta SkyMiles,531768805
SU,938056090,Aeroflot Bonus,611971061
DT,370693164,Delta SkyMiles,366250777
FB,780412419,Flying Blue,433363472
KE,164873215,Korean Air SKYPASS,409135638
FB,648296438,Flying Blue,945409567
FB,115823349,Flying Blue,950693799
KE,197006074,Korean Air SKYPASS,382280444
DT,768713097,Delta SkyMiles,897422572
SU,884552655,Aeroflot Bonus,727195989
DT,321580681,Delta SkyMiles,814101048
FB,382485498,Flying Blue,323193451
DT,119245868,Delta SkyMiles,988264791
DT,364947934,Delta SkyMiles,954754552
DT,264932784,Delta SkyMiles,691869230
FB,570094874,Flying Blue,785793998
KE,131636625,Korean Air SKYPASS,956342682
KE,483500012,Korean Air SKYPASS,200718472
FB,191669301,Flying Blue,560720532
FB,302405756,Flying Blue,423401385
SU,720253494,Aeroflot Bonus,641629589
SU,582967991,Aeroflot Bonus,617987514
DT,66720963,Delta SkyMiles,971248443
SU,345143325,Aeroflot Bonus,746049404
FB,940892085,Flying Blue,329529477
SU,606010345,Aeroflot Bonus,864818179
KE,318814770,Korean Air SKYPASS,426295600
FB,263229792,Flying Blue,648306044
KE,267307646,Korean Air SKYPASS,496974303
DT,727131016,Delta SkyMiles,157281737
DT,745709542,Delta SkyMiles,641234507
FB,144382824,Flying Blue,944075216
SU,418169587,Aeroflot Bonus,528030069
KE,585523014,Korean Air SKYPASS,335359713
KE,140597880,Korean Air SKYPASS,805083174
DT,893296748,Delta SkyMiles,477443795
DT,617904532,Delta SkyMiles,893123986
KE,787741386,Korean Air SKYPASS,139521520
FB,513942500,Flying Blue,270899973
DT,493963639,Delta SkyMiles,179078320
KE,406214384,Korean Air SKYPASS,607620488
FB,289200518,Flying Blue,655672939
SU,95055158,Aeroflot Bonus,835934274
DT,457682187,Delta SkyMiles,963643477
FB,882584305,Flying Blue,362199620
DT,478781780,Delta SkyMiles,958863683
SU,630676965,Aeroflot Bonus,308677119
SU,661855981,Aeroflot Bonus,976885992
KE,818717205,Korean Air SKYPASS,610579879
KE,371413908,Korean Air SKYPASS,563875990
SU,889467366,Aeroflot Bonus,524312659
DT,207392530,Delta SkyMiles,362215741
KE,149903164,Korean Air SKYPASS,488166817
SU,857788100,Aeroflot Bonus,492197191
KE,535103823,Korean Air SKYPASS,845824194
FB,567440276,Flying Blue,419078901
DT,808877360,Delta SkyMiles,777731914
SU,24909520,Aeroflot Bonus,853916549
DT,665925083,Delta SkyMiles,279635892
KE,226604742,Korean Air SKYPASS,497293731
KE,176397327,Korean Air SKYPASS,982069137
FB,444211495,Flying Blue,428975578
SU,898458136,Aeroflot Bonus,373665810
KE,116282500,Korean Air SKYPASS,316991208
FB,125686132,Flying Blue,723135126
DT,130329413,Delta SkyMiles,678146767
SU,619654333,Aeroflot Bonus,853895149
SU,874373615,Aeroflot Bonus,924485746
FB,855256580,Flying Blue,718870971
KE,797843026,Korean Air SKYPASS,695822150
DT,679019356,Delta SkyMiles,314735078
KE,325131586,Korean Air SKYPASS,947086250
KE,456891386,Korean Air SKYPASS,280884758
KE,912416831,Korean Air SKYPASS,918149260
FB,802535863,Flying Blue,805943490
DT,832778323,Delta SkyMiles,364851096
FB,918742746,Flying Blue,144511061
DT,259051797,Delta SkyMiles,234114031
SU,810712387,Aeroflot Bonus,999242945
DT,373900206,Delta SkyMiles,592082357
DT,434126392,Delta SkyMiles,630173277
SU,68564484,Aeroflot Bonus,130914660
KE,988951804,Korean Air SKYPASS,646329239
SU,671439957,Aeroflot Bonus,973465711
DT,923426401,Delta SkyMiles,159431604
FB,487684611,Flying Blue,157796946
KE,815079965,Korean Air SKYPASS,516861255
KE,916182406,Korean Air SKYPASS,580213854
KE,930208646,Korean Air SKYPASS,949780310
FB,305673273,Flying Blue,427750140
KE,932329760,Korean Air SKYPASS,621070965
DT,12679958,Delta SkyMiles,561908225
SU,949474985,Aeroflot Bonus,403762793
SU,340290084,Aeroflot Bonus,473459116
DT,345541173,Delta SkyMiles,872339161
KE,717339184,Korean Air SKYPASS,499417731
SU,681195054,Aeroflot Bonus,650555326
KE,825280901,Korean Air SKYPASS,373360467
KE,696735476,Korean Air SKYPASS,401204166
KE,65979750,Korean Air SKYPASS,638213283
DT,582715060,Delta SkyMiles,764367542
SU,675654999,Aeroflot Bonus,253243319
SU,666732446,Aeroflot Bonus,585251464
FB,337611131,Flying Blue,898132813
SU,135965638,Aeroflot Bonus,843882418
SU,40016307,Aeroflot Bonus,786418240
KE,913534301,Korean Air SKYPASS,503570342
SU,252649499,Aeroflot Bonus,974004289
KE,781125301,Korean Air SKYPASS,178301049
KE,110702428,Korean Air SKYPASS,771946464
DT,963568532,Delta SkyMiles,333532999
SU,737460847,Aeroflot Bonus,301892763
DT,648299962,Delta SkyMiles,560100861
SU,719422208,Aeroflot Bonus,771395855
FB,189161771,Flying Blue,373843480
SU,689416770,Aeroflot Bonus,102706137
DT,865663265,Delta SkyMiles,527658094
DT,366969649,Delta SkyMiles,859131298
KE,127410781,Korean Air SKYPASS,695679857
DT,918778806,Delta SkyMiles,789574068
KE,660422322,Korean Air SKYPASS,184722781
SU,654852966,Aeroflot Bonus,900783922
DT,686979254,Delta SkyMiles,798488045
DT,686835176,Delta SkyMiles,329606820
FB,702426500,Flying Blue,865540673
FB,339477036,Flying Blue,222210664
KE,119808360,Korean Air SKYPASS,377760013
FB,358075399,Flying Blue,232093881
SU,445856096,Aeroflot Bonus,983761514
DT,120216379,Delta SkyMiles,937461214
FB,631238892,Flying Blue,317176105
KE,999369809,Korean Air SKYPASS,745827959
KE,977894362,Korean Air SKYPASS,621450645
SU,459211301,Aeroflot Bonus,829364444
DT,565460763,Delta SkyMiles,737868436
DT,950936404,Delta SkyMiles,370500531
KE,941572003,Korean Air SKYPASS,267396959
DT,333663379,Delta SkyMiles,272667532
KE,282406888,Korean Air SKYPASS,910297173
KE,205072036,Korean Air SKYPASS,572282081
FB,669202873,Flying Blue,933992576
SU,467010976,Aeroflot Bonus,436166131
FB,176547361,Flying Blue,760314513
SU,548551615,Aeroflot Bonus,711907077
KE,380423353,Korean Air SKYPASS,317776459
SU,330653638,Aeroflot Bonus,848785024
DT,543266931,Delta SkyMiles,674520235
KE,871645032,Korean Air SKYPASS,229011415
SU,451734642,Aeroflot Bonus,749111794
KE,346788802,Korean Air SKYPASS,580813353
KE,777059373,Korean Air SKYPASS,572985428
SU,748916890,Aeroflot Bonus,758664632
SU,441114589,Aeroflot Bonus,256793033
SU,145704273,Aeroflot Bonus,929943543
SU,389685783,Aeroflot Bonus,129288427
SU,110524381,Aeroflot Bonus,324423728
SU,720460554,Aeroflot Bonus,637828590
SU,407903550,Aeroflot Bonus,854683417
KE,563861223,Korean Air SKYPASS,425441324
FB,604160868,Flying Blue,974996271
KE,570502792,Korean Air SKYPASS,772951682
DT,446194687,Delta SkyMiles,599277741
SU,63632235,Aeroflot Bonus,639574131
FB,700854642,Flying Blue,658363280
SU,607742864,Aeroflot Bonus,519412053
KE,846966736,Korean Air SKYPASS,319130518
DT,343877727,Delta SkyMiles,428185534
DT,255434208,Delta SkyMiles,554683616
DT,403163563,Delta SkyMiles,515148259
KE,147899628,Korean Air SKYPASS,984165788
DT,94445346,Delta SkyMiles,868038044
FB,587414808,Flying Blue,456318992
KE,26957577,Korean Air SKYPASS,579570306
KE,470595198,Korean Air SKYPASS,953350418
SU,624946069,Aeroflot Bonus,898566763
DT,545643315,Delta SkyMiles,479045408
SU,402365448,Aeroflot Bonus,943333452
FB,683184265,Flying Blue,864502312
